id,ast,blk,dreb,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,ft_pct,fta,ftm,min,oreb,pf,pts,reb,stl,turnover,game.id,game.date,game.home_team_id,game.home_team_score,game.period,game.postseason,game.season,game.status,game.time,game.visitor_team_id,game.visitor_team_score,player.id,player.first_name,player.height_feet,player.height_inches,player.last_name,player.position,player.team_id,player.weight_pounds,team.id,team.abbreviation,team.city,team.conference,team.division,team.full_name,team.name
1069084,2.0,0.0,2.0,0.333,6.0,2.0,0.444,9.0,4.0,0.0,0.0,0.0,32:07,1.0,3.0,10.0,3.0,1.0,1.0,45167,2019-01-17T00:00:00.000Z,12,96,4,False,2018,Final, ,23,120,95,Wilson,6,9,Chandler,F,3,225,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
1069085,8.0,3.0,10.0,0.286,7.0,2.0,0.474,19.0,9.0,1.0,2.0,2.0,34:36,3.0,3.0,22.0,13.0,1.0,5.0,45167,2019-01-17T00:00:00.000Z,12,96,4,False,2018,Final, ,23,120,145,Joel,7,0,Embiid,F-C,23,250,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
1069086,5.0,0.0,3.0,0.667,9.0,6.0,0.583,12.0,7.0,0.0,0.0,0.0,33:20,0.0,0.0,20.0,3.0,0.0,1.0,45167,2019-01-17T00:00:00.000Z,12,96,4,False,2018,Final, ,23,120,389,JJ,6,4,Redick,G,19,200,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
1069087,8.0,1.0,7.0,0.0,0.0,0.0,0.5,10.0,5.0,0.5,2.0,1.0,33:21,1.0,2.0,11.0,8.0,1.0,6.0,45167,2019-01-17T00:00:00.000Z,12,96,4,False,2018,Final, ,23,120,417,Ben,6,10,Simmons,G-F,23,230,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
1069088,1.0,0.0,2.0,0.667,3.0,2.0,0.4,5.0,2.0,0.0,0.0,0.0,14:39,0.0,0.0,6.0,2.0,0.0,1.0,45167,2019-01-17T00:00:00.000Z,12,96,4,False,2018,Final, ,23,120,414,Landry,6,5,Shamet,G,13,188,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
1069089,5.0,1.0,4.0,0.0,0.0,0.0,0.5,6.0,3.0,1.0,1.0,1.0,21:03,0.0,0.0,7.0,4.0,1.0,0.0,45167,2019-01-17T00:00:00.000Z,12,96,4,False,2018,Final, ,23,120,304,T.J.,6,2,McConnell,G,12,190,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
1069090,0.0,0.0,4.0,0.667,3.0,2.0,0.667,3.0,2.0,0.0,0.0,0.0,12:40,2.0,1.0,6.0,6.0,0.0,2.0,45167,2019-01-17T00:00:00.000Z,12,96,4,False,2018,Final, ,23,120,55,Jonah,6,10,Bolden,F,24,220,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
1069091,0.0,1.0,6.0,0.75,4.0,3.0,0.667,6.0,4.0,0.0,0.0,0.0,22:23,1.0,0.0,11.0,7.0,1.0,0.0,45167,2019-01-17T00:00:00.000Z,12,96,4,False,2018,Final, ,23,120,337,Mike,6,11,Muscala,F-C,21,240,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
1069092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:09,0.0,0.0,0.0,0.0,0.0,0.0,45167,2019-01-17T00:00:00.000Z,12,96,4,False,2018,Final, ,23,120,260,Furkan,6,7,Korkmaz,G-F,23,190,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
1069093,,,,,,,,,,,,,,,,,,,,45167,2019-01-17T00:00:00.000Z,12,96,4,False,2018,Final, ,23,120,1764,Corey,6,9,Brewer,,26,186,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
1069094,,,,,,,,,,,,,,,,,,,,45167,2019-01-17T00:00:00.000Z,12,96,4,False,2018,Final, ,23,120,241,Amir,6,9,Johnson,C-F,23,240,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
1069095,1.0,0.0,1.0,0.143,7.0,1.0,0.273,11.0,3.0,1.0,2.0,2.0,35:05,0.0,1.0,9.0,1.0,0.0,1.0,45167,2019-01-17T00:00:00.000Z,12,96,4,False,2018,Final, ,23,120,54,Bojan,6,8,Bogdanovic,F,29,216,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
1069096,1.0,0.0,3.0,1.0,3.0,3.0,0.647,17.0,11.0,1.0,2.0,2.0,31:54,3.0,3.0,27.0,6.0,1.0,3.0,45167,2019-01-17T00:00:00.000Z,12,96,4,False,2018,Final, ,23,120,489,Thaddeus,6,8,Young,F,5,221,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
1069097,0.0,3.0,10.0,0.5,2.0,1.0,0.2,5.0,1.0,0.833,6.0,5.0,32:06,2.0,4.0,8.0,12.0,3.0,0.0,45167,2019-01-17T00:00:00.000Z,12,96,4,False,2018,Final, ,23,120,452,Myles,6,11,Turner,C-F,12,250,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
1069098,7.0,0.0,0.0,0.5,6.0,3.0,0.3,20.0,6.0,0.0,0.0,0.0,33:37,2.0,1.0,15.0,2.0,0.0,3.0,45167,2019-01-17T00:00:00.000Z,12,96,4,False,2018,Final, ,23,120,357,Victor,6,4,Oladipo,G,12,210,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
1069099,5.0,0.0,6.0,0.0,1.0,0.0,0.3,10.0,3.0,0.0,0.0,0.0,29:35,0.0,1.0,6.0,6.0,2.0,2.0,45167,2019-01-17T00:00:00.000Z,12,96,4,False,2018,Final, ,23,120,103,Darren,6,0,Collison,G,12,175,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
1069100,6.0,0.0,1.0,0.0,1.0,0.0,0.667,6.0,4.0,0.0,0.0,0.0,21:23,1.0,0.0,8.0,2.0,0.0,2.0,45167,2019-01-17T00:00:00.000Z,12,96,4,False,2018,Final, ,23,120,251,Cory,6,3,Joseph,G,26,193,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
1069101,2.0,0.0,6.0,0.0,0.0,0.0,0.429,7.0,3.0,0.0,2.0,0.0,21:38,2.0,1.0,6.0,8.0,1.0,0.0,45167,2019-01-17T00:00:00.000Z,12,96,4,False,2018,Final, ,23,120,406,Domantas,6,11,Sabonis,F,12,240,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
1069102,0.0,0.0,1.0,0.25,4.0,1.0,0.429,14.0,6.0,0.0,0.0,0.0,14:51,1.0,2.0,13.0,2.0,1.0,0.0,45167,2019-01-17T00:00:00.000Z,12,96,4,False,2018,Final, ,23,120,150,Tyreke,6,6,Evans,G,12,220,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
1069103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5:57,0.0,0.0,2.0,0.0,1.0,0.0,45167,2019-01-17T00:00:00.000Z,12,96,4,False,2018,Final, ,23,120,270,TJ,6,10,Leaf,F,12,225,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
1069104,0.0,0.0,0.0,0.0,3.0,0.0,0.25,4.0,1.0,0.0,0.0,0.0,11:36,1.0,1.0,2.0,1.0,0.0,1.0,45167,2019-01-17T00:00:00.000Z,12,96,4,False,2018,Final, ,23,120,305,Doug,6,8,McDermott,F,12,225,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
1069105,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1:09,0.0,0.0,0.0,0.0,0.0,0.0,45167,2019-01-17T00:00:00.000Z,12,96,4,False,2018,Final, ,23,120,213,Aaron,6,1,Holiday,G,12,185,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
1069106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:09,0.0,0.0,0.0,0.0,0.0,0.0,45167,2019-01-17T00:00:00.000Z,12,96,4,False,2018,Final, ,23,120,240,Alize,6,9,Johnson,F,12,212,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
1069107,,,,,,,,,,,,,,,,,,,,45167,2019-01-17T00:00:00.000Z,12,96,4,False,2018,Final, ,23,120,352,Kyle,6,10,O'Quinn,C,23,250,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
1069108,0.0,0.0,4.0,0.0,1.0,0.0,0.667,9.0,6.0,0.0,0.0,0.0,33:00,1.0,2.0,12.0,5.0,1.0,0.0,45206,2019-01-17T00:00:00.000Z,8,135,4,False,2018,Final, ,5,105,222,Chandler,6,7,Hutchison,F,5,197,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
1069109,1.0,0.0,9.0,0.5,10.0,5.0,0.556,18.0,10.0,0.667,3.0,2.0,25:09,1.0,3.0,27.0,10.0,0.0,2.0,45206,2019-01-17T00:00:00.000Z,8,135,4,False,2018,Final, ,5,105,297,Lauri,7,0,Markkanen,F,5,240,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
1069110,4.0,0.0,6.0,0.5,2.0,1.0,0.308,13.0,4.0,0.5,2.0,1.0,27:49,7.0,2.0,10.0,13.0,0.0,1.0,45206,2019-01-17T00:00:00.000Z,8,135,4,False,2018,Final, ,5,105,377,Bobby,6,11,Portis,F,20,250,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
1069111,6.0,0.0,3.0,0.0,3.0,0.0,0.267,15.0,4.0,0.0,0.0,0.0,28:48,2.0,4.0,8.0,5.0,0.0,2.0,45206,2019-01-17T00:00:00.000Z,8,135,4,False,2018,Final, ,5,105,268,Zach,6,5,LaVine,G,5,200,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
1069112,3.0,0.0,0.0,0.0,0.0,0.0,0.375,8.0,3.0,0.0,0.0,0.0,29:52,1.0,2.0,6.0,1.0,0.0,1.0,45206,2019-01-17T00:00:00.000Z,8,135,4,False,2018,Final, ,5,105,139,Kris,6,4,Dunn,G,5,205,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
1069113,4.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,25:04,0.0,2.0,0.0,0.0,1.0,1.0,45206,2019-01-17T00:00:00.000Z,8,135,4,False,2018,Final, ,5,105,412,Wayne,6,5,Selden,G-F,5,230,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
1069114,4.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12:22,0.0,2.0,0.0,2.0,0.0,0.0,45206,2019-01-17T00:00:00.000Z,8,135,4,False,2018,Final, ,5,105,19,Ryan,6,3,Arcidiacono,G,5,200,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
1069115,0.0,1.0,3.0,0.0,1.0,0.0,0.8,10.0,8.0,0.5,2.0,1.0,19:01,3.0,1.0,17.0,6.0,0.0,1.0,45206,2019-01-17T00:00:00.000Z,8,135,4,False,2018,Final, ,5,105,284,Robin,7,0,Lopez,C,17,275,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
1069116,2.0,1.0,2.0,0.667,3.0,2.0,0.714,7.0,5.0,0.75,4.0,3.0,18:15,1.0,1.0,15.0,3.0,0.0,1.0,45206,2019-01-17T00:00:00.000Z,8,135,4,False,2018,Final, ,5,105,362,Jabari,6,8,Parker,F,26,245,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
1069117,0.0,1.0,0.0,0.667,3.0,2.0,0.5,4.0,2.0,0.0,0.0,0.0,9:08,0.0,0.0,6.0,0.0,0.0,2.0,45206,2019-01-17T00:00:00.000Z,8,135,4,False,2018,Final, ,5,105,50,Antonio,6,4,Blakeney,G,5,192,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
1069118,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5:46,0.0,0.0,2.0,0.0,0.0,0.0,45206,2019-01-17T00:00:00.000Z,8,135,4,False,2018,Final, ,5,105,154,Cristiano,6,10,Felicio,F-C,5,265,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
1069119,3.0,0.0,0.0,0.0,1.0,0.0,0.5,2.0,1.0,0.0,0.0,0.0,5:46,0.0,2.0,2.0,0.0,1.0,1.0,45206,2019-01-17T00:00:00.000Z,8,135,4,False,2018,Final, ,5,105,199,Shaquille,6,4,Harrison,G,5,190,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
1069120,0.0,1.0,5.0,0.667,6.0,4.0,0.571,7.0,4.0,1.0,1.0,1.0,23:28,0.0,2.0,13.0,5.0,0.0,1.0,45206,2019-01-17T00:00:00.000Z,8,135,4,False,2018,Final, ,5,105,110,Torrey,6,7,Craig,F,8,215,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
1069121,2.0,0.0,6.0,1.0,2.0,2.0,0.833,6.0,5.0,0.5,4.0,2.0,25:24,2.0,4.0,14.0,8.0,1.0,1.0,45206,2019-01-17T00:00:00.000Z,8,135,4,False,2018,Final, ,5,105,318,Paul,6,8,Millsap,F,8,246,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
1069122,11.0,1.0,4.0,0.0,3.0,0.0,0.333,18.0,6.0,1.0,6.0,6.0,25:28,4.0,3.0,18.0,8.0,1.0,2.0,45206,2019-01-17T00:00:00.000Z,8,135,4,False,2018,Final, ,5,105,246,Nikola,7,0,Jokic,C,8,250,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
1069123,1.0,0.0,7.0,0.667,3.0,2.0,0.714,7.0,5.0,1.0,1.0,1.0,33:53,2.0,1.0,13.0,9.0,0.0,1.0,45206,2019-01-17T00:00:00.000Z,8,135,4,False,2018,Final, ,5,105,38,Malik,6,5,Beasley,G,18,195,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
1069124,5.0,0.0,1.0,0.636,11.0,7.0,0.5,16.0,8.0,1.0,2.0,2.0,29:04,1.0,2.0,25.0,2.0,0.0,1.0,45206,2019-01-17T00:00:00.000Z,8,135,4,False,2018,Final, ,5,105,335,Jamal,6,4,Murray,G,8,207,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
1069125,4.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,19:42,0.0,2.0,8.0,2.0,1.0,0.0,45206,2019-01-17T00:00:00.000Z,8,135,4,False,2018,Final, ,5,105,371,Mason,6,11,Plumlee,F-C,8,235,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
1069126,2.0,0.0,0.0,0.667,3.0,2.0,0.545,11.0,6.0,0.0,0.0,0.0,18:37,1.0,0.0,14.0,1.0,0.0,1.0,45206,2019-01-17T00:00:00.000Z,8,135,4,False,2018,Final, ,5,105,196,Gary,6,4,Harris,G,8,210,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
1069127,5.0,0.0,1.0,0.0,3.0,0.0,0.429,7.0,3.0,0.0,0.0,0.0,16:06,0.0,1.0,6.0,1.0,0.0,0.0,45206,2019-01-17T00:00:00.000Z,8,135,4,False,2018,Final, ,5,105,330,Monte,6,3,Morris,G,8,175,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
1069128,2.0,0.0,3.0,0.667,3.0,2.0,0.5,10.0,5.0,0.0,2.0,0.0,21:02,1.0,0.0,12.0,4.0,1.0,0.0,45206,2019-01-17T00:00:00.000Z,8,135,4,False,2018,Final, ,5,105,290,Trey,6,10,Lyles,F,27,234,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
1069129,1.0,0.0,3.0,0.5,2.0,1.0,0.8,5.0,4.0,0.0,0.0,0.0,18:28,2.0,1.0,9.0,5.0,2.0,0.0,45206,2019-01-17T00:00:00.000Z,8,135,4,False,2018,Final, ,5,105,206,Juancho,6,9,Hernangomez,F,18,230,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
1069130,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4:24,0.0,0.0,0.0,0.0,0.0,0.0,45206,2019-01-17T00:00:00.000Z,8,135,4,False,2018,Final, ,5,105,289,Tyler,6,10,Lydon,F,26,225,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
1069131,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.75,4.0,3.0,4:24,0.0,0.0,3.0,0.0,0.0,0.0,45206,2019-01-17T00:00:00.000Z,8,135,4,False,2018,Final, ,5,105,3091,Brandon,6,2,Goodwin,,1,180,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
1069132,1.0,0.0,3.0,0.0,6.0,0.0,0.182,11.0,2.0,0.5,2.0,1.0,30:41,1.0,2.0,5.0,4.0,0.0,0.0,45284,2019-01-17T00:00:00.000Z,30,101,4,False,2018,Final, ,20,100,259,Kevin,6,9,Knox,F,20,215,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
1069133,1.0,0.0,9.0,0.0,1.0,0.0,0.545,11.0,6.0,0.5,2.0,1.0,24:39,1.0,0.0,13.0,10.0,0.0,0.0,45284,2019-01-17T00:00:00.000Z,30,101,4,False,2018,Final, ,20,100,459,Noah,6,9,Vonleh,F,8,250,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
1069134,2.0,1.0,2.0,0.667,6.0,4.0,0.455,11.0,5.0,1.0,2.0,2.0,33:55,1.0,1.0,16.0,3.0,5.0,2.0,45284,2019-01-17T00:00:00.000Z,30,101,4,False,2018,Final, ,20,100,261,Luke,7,1,Kornet,F-C,5,250,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
1069135,1.0,0.0,2.0,0.5,4.0,2.0,0.286,7.0,2.0,1.0,2.0,2.0,24:30,0.0,2.0,8.0,2.0,0.0,3.0,45284,2019-01-17T00:00:00.000Z,30,101,4,False,2018,Final, ,20,100,191,Tim,6,6,Hardaway Jr.,G,7,205,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
1069202,,,,,,,,,,,,,,,,,,,,46896,2019-01-18T00:00:00.000Z,22,115,4,False,2018,Final, ,3,117,418,Jonathon,6,6,Simmons,F,23,195,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
1069136,2.0,0.0,6.0,0.333,3.0,1.0,0.611,18.0,11.0,1.0,2.0,2.0,31:14,1.0,2.0,25.0,7.0,0.0,5.0,45284,2019-01-17T00:00:00.000Z,30,101,4,False,2018,Final, ,20,100,333,Emmanuel,6,5,Mudiay,G,29,200,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
1069137,2.0,1.0,3.0,0.5,2.0,1.0,0.143,7.0,1.0,0.0,0.0,0.0,16:46,0.0,1.0,3.0,3.0,0.0,1.0,45284,2019-01-17T00:00:00.000Z,30,101,4,False,2018,Final, ,20,100,347,Frank,6,6,Ntilikina,G,20,200,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
1069138,2.0,0.0,3.0,0.75,4.0,3.0,0.625,8.0,5.0,0.0,0.0,0.0,25:19,0.0,2.0,13.0,3.0,0.0,0.0,45284,2019-01-17T00:00:00.000Z,30,101,4,False,2018,Final, ,20,100,134,Damyean,6,6,Dotson,G,20,210,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
1069139,1.0,0.0,6.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,19:30,0.0,3.0,0.0,6.0,0.0,1.0,45284,2019-01-17T00:00:00.000Z,30,101,4,False,2018,Final, ,20,100,208,Mario,6,8,Hezonja,F,25,225,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
1069140,3.0,0.0,2.0,0.5,2.0,1.0,0.625,8.0,5.0,1.0,2.0,2.0,23:29,0.0,2.0,13.0,2.0,1.0,2.0,45284,2019-01-17T00:00:00.000Z,30,101,4,False,2018,Final, ,20,100,449,Allonzo,6,5,Trier,G,20,200,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
1069141,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,9:58,2.0,1.0,4.0,2.0,0.0,0.0,45284,2019-01-17T00:00:00.000Z,30,101,4,False,2018,Final, ,20,100,399,Mitchell,7,1,Robinson,C,20,240,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
1069142,,,,,,,,,,,,,,,,,,,,45284,2019-01-17T00:00:00.000Z,30,101,4,False,2018,Final, ,20,100,76,Trey,6,1,Burke,G,23,175,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
1069143,,,,,,,,,,,,,,,,,,,,45284,2019-01-17T00:00:00.000Z,30,101,4,False,2018,Final, ,20,100,271,Courtney,6,5,Lee,G,7,215,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
1069144,,,,,,,,,,,,,,,,,,,,45284,2019-01-17T00:00:00.000Z,30,101,4,False,2018,Final, ,20,100,442,Lance,6,8,Thomas,F,3,240,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
1069145,7.0,0.0,5.0,0.25,8.0,2.0,0.273,11.0,3.0,0.667,6.0,4.0,38:25,2.0,1.0,12.0,7.0,0.0,1.0,45284,2019-01-17T00:00:00.000Z,30,101,4,False,2018,Final, ,20,100,20,Trevor,6,8,Ariza,F,25,215,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
1069146,1.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.75,4.0,3.0,20:58,1.0,0.0,3.0,3.0,1.0,1.0,45284,2019-01-17T00:00:00.000Z,30,101,4,False,2018,Final, ,20,100,188,Jeff,6,9,Green,F,11,235,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
1069147,0.0,1.0,6.0,0.0,0.0,0.0,0.714,7.0,5.0,0.0,0.0,0.0,15:40,3.0,0.0,10.0,9.0,0.0,0.0,45284,2019-01-17T00:00:00.000Z,30,101,4,False,2018,Final, ,20,100,74,Thomas,6,11,Bryant,C,30,248,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
1069148,4.0,0.0,5.0,0.222,9.0,2.0,0.345,29.0,10.0,0.8,5.0,4.0,40:01,4.0,2.0,26.0,9.0,2.0,7.0,45284,2019-01-17T00:00:00.000Z,30,101,4,False,2018,Final, ,20,100,37,Bradley,6,5,Beal,G,30,207,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
1069149,5.0,1.0,1.0,1.0,2.0,2.0,0.75,8.0,6.0,0.0,0.0,0.0,30:15,1.0,0.0,14.0,2.0,2.0,1.0,45284,2019-01-17T00:00:00.000Z,30,101,4,False,2018,Final, ,20,100,408,Tomas,6,7,Satoransky,G-F,5,210,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
1069150,2.0,0.0,2.0,0.0,2.0,0.0,0.333,6.0,2.0,0.0,0.0,0.0,23:15,0.0,2.0,4.0,2.0,0.0,0.0,45284,2019-01-17T00:00:00.000Z,30,101,4,False,2018,Final, ,20,100,386,Chasson,6,2,Randle,G,10,185,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
1069151,0.0,0.0,10.0,0.333,3.0,1.0,0.5,16.0,8.0,0.6,5.0,3.0,34:54,1.0,4.0,20.0,11.0,2.0,1.0,45284,2019-01-17T00:00:00.000Z,30,101,4,False,2018,Final, ,20,100,376,Otto,6,8,Porter Jr.,F,5,198,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
1069152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7:45,0.0,0.0,0.0,0.0,0.0,0.0,45284,2019-01-17T00:00:00.000Z,30,101,4,False,2018,Final, ,20,100,294,Ian,6,11,Mahinmi,C,30,262,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
1069153,2.0,0.0,2.0,0.0,0.0,0.0,0.556,9.0,5.0,0.0,0.0,0.0,19:22,3.0,1.0,10.0,5.0,1.0,2.0,45284,2019-01-17T00:00:00.000Z,30,101,4,False,2018,Final, ,20,100,121,Sam,6,9,Dekker,F,30,230,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
1069154,1.0,0.0,3.0,0.0,1.0,0.0,0.5,2.0,1.0,0.0,0.0,0.0,9:25,0.0,0.0,2.0,3.0,1.0,0.0,45284,2019-01-17T00:00:00.000Z,30,101,4,False,2018,Final, ,20,100,68,Troy,6,7,Brown Jr.,F,30,215,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
1069155,,,,,,,,,,,,,,,,,,,,45284,2019-01-17T00:00:00.000Z,30,101,4,False,2018,Final, ,20,100,396,Devin,6.0,8.0,Robinson,F,28,200.0,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
1069156,1.0,0.0,1.0,0.0,2.0,0.0,0.167,6.0,1.0,1.0,2.0,2.0,16:41,0.0,1.0,4.0,1.0,1.0,2.0,46894,2019-01-18T00:00:00.000Z,29,115,4,False,2018,Final, ,6,99,218,Rodney,6.0,8.0,Hood,G,25,206.0,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
1069157,1.0,0.0,2.0,0.333,3.0,1.0,0.429,7.0,3.0,0.0,0.0,0.0,23:48,0.0,1.0,7.0,2.0,2.0,1.0,46894,2019-01-18T00:00:00.000Z,29,115,4,False,2018,Final, ,6,99,359,Cedi,6.0,8.0,Osman,F,6,215.0,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
1069158,0.0,1.0,8.0,0.0,0.0,0.0,0.583,12.0,7.0,0.5,2.0,1.0,34:24,2.0,3.0,15.0,10.0,1.0,0.0,46894,2019-01-18T00:00:00.000Z,29,115,4,False,2018,Final, ,6,99,492,Ante,6.0,11.0,Zizic,C,6,254.0,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
1069159,2.0,1.0,5.0,0.0,2.0,0.0,0.273,11.0,3.0,0.0,1.0,0.0,23:48,1.0,2.0,6.0,6.0,1.0,1.0,46894,2019-01-18T00:00:00.000Z,29,115,4,False,2018,Final, ,6,99,77,Alec,6.0,6.0,Burks,G,23,214.0,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
1069160,2.0,0.0,4.0,1.0,2.0,2.0,0.333,12.0,4.0,0.833,6.0,5.0,30:09,0.0,2.0,15.0,4.0,1.0,6.0,46894,2019-01-18T00:00:00.000Z,29,115,4,False,2018,Final, ,6,99,413,Collin,6.0,2.0,Sexton,G,6,190.0,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
1069161,2.0,0.0,1.0,0.5,6.0,3.0,0.308,13.0,4.0,0.667,3.0,2.0,31:19,1.0,1.0,13.0,2.0,1.0,1.0,46894,2019-01-18T00:00:00.000Z,29,115,4,False,2018,Final, ,6,99,100,Jordan,6.0,5.0,Clarkson,G,29,194.0,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
1069162,2.0,0.0,0.0,0.0,4.0,0.0,0.2,5.0,1.0,0.667,3.0,2.0,13:36,1.0,1.0,4.0,1.0,1.0,1.0,46894,2019-01-18T00:00:00.000Z,29,115,4,False,2018,Final, ,6,99,164,Channing,7.0,0.0,Frye,F-C,6,255.0,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
1069163,3.0,0.0,2.0,0.333,3.0,1.0,0.5,8.0,4.0,1.0,1.0,1.0,17:51,0.0,2.0,10.0,2.0,0.0,2.0,46894,2019-01-18T00:00:00.000Z,29,115,4,False,2018,Final, ,6,99,123,Matthew,6.0,4.0,Dellavedova,G,6,200.0,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
